,Unnamed: 0,title,meta,id,artist,artist_factor,danceability,energy,key,mode,acousticness,instrumentalness,tempo,valence,speechiness,loudness,label
1098,1223,Fight for All the Wrong Reasons,spotify:track:0A3ePIlqgEXdXmHjEW2ztV,0A3ePIlqgEXdXmHjEW2ztV,Nickelback,143,0.45399999999999996,0.922,10,0,4.48e-05,0.000664,169.824,0.755,0.0402,-4.499,angry
2861,3557,Wanted Dead Or Alive,spotify:track:0oerlffJSzhRVvtDfLcp3N,0oerlffJSzhRVvtDfLcp3N,Bon Jovi,312,0.252,0.802,7,1,0.13,0.0146,150.056,0.253,0.0391,-3.9760000000000004,angry
2177,2177,Chaparra De Mi Amor,spotify:track:6O520IZgFxvuPnBms0But5,6O520IZgFxvuPnBms0But5,Ramon Ayala Y Sus Bravos Del Norte,988,0.724,0.592,10,1,0.539,0.000682,111.826,0.815,0.0629,-5.468,party
8972,8972,FeRRis WhEEL (feat. Trippie Redd),spotify:track:7JjBE8qGlPnlUHXGOJ8kAB,7JjBE8qGlPnlUHXGOJ8kAB,Tory Lanez,141,0.783,0.611,11,1,0.0692,0,94.905,0.183,0.31,-5.452,party
1363,1627,"It's Alright, It's OK",spotify:track:1bYtKF2sY2wLU6xdVaqIqD,1bYtKF2sY2wLU6xdVaqIqD,Ashley Tisdale,573,0.528,0.9229999999999999,1,0,0.00536,1.4599999999999999e-05,130.067,0.267,0.057999999999999996,-1.8840000000000001,angry
3956,5218,Gee,spotify:track:0t7kjpVLgOYITrSfFCoBEA,0t7kjpVLgOYITrSfFCoBEA,Girls' Generation,1789,0.7559999999999999,0.93,1,0,0.281,0.0,99.988,0.737,0.0274,-1.082,sad
648,758,Nothing,spotify:track:6tFWMs2FJMi4loy4XlR8bz,6tFWMs2FJMi4loy4XlR8bz,Cooliecut,377,0.722,0.654,9,1,0.65,0.00213,119.93,0.55,0.0279,-7.115,sad
1486,1794,NEVER MET!,spotify:track:7nJWotqUUPhVaCAOov6qGp,7nJWotqUUPhVaCAOov6qGp,Cmten,643,0.6779999999999999,0.722,6,1,0.21600000000000003,0.0,160.061,0.9440000000000001,0.11699999999999999,-3.352,angry
1550,1870,Mutilate,spotify:track:6ZEjt93ajLtBXtMQhuLxST,6ZEjt93ajLtBXtMQhuLxST,Grimm,670,0.285,0.955,8,1,0.0016,0.0,107.84,0.337,0.12,-5.095,angry
2377,2965,Call Me,spotify:track:4Mpm64J9yqluKaOssgVQ9P,4Mpm64J9yqluKaOssgVQ9P,In This Moment,405,0.426,0.975,0,1,0.0017,0.0,142.998,0.273,0.095,-1.892,angry
3129,4079,Worldstar Money (Edit),spotify:track:4HdaUw4FLkHTIhRhTvaYZP,4HdaUw4FLkHTIhRhTvaYZP,Rickneidy,1500,0.7709999999999999,0.37,9,1,0.9,0.385,147.96200000000002,0.519,0.248,-10.847999999999999,sad
631,631,Relaciones - Remix,spotify:track:2TWulC0J9NEt7Uf7DfJs2w,2TWulC0J9NEt7Uf7DfJs2w,Lucho Dee Jay,348,0.597,0.815,11,1,0.0715,0.0122,203.928,0.825,0.131,-4.355,party
133,133,Last Resort,spotify:track:0SjhCnjTT2bXD9RtU8bFT9,0SjhCnjTT2bXD9RtU8bFT9,Papa Roach,82,0.59,0.894,4,0,0.00038700000000000003,0.000661,90.604,0.732,0.0579,-3.661,angry
4061,5342,White Blood,spotify:track:56QpLVAeDbJrKoYznl132c,56QpLVAeDbJrKoYznl132c,Oh Wonder,126,0.47700000000000004,0.22899999999999998,0,1,0.845,0.000446,131.28,0.0819,0.0555,-14.402000000000001,sad
2787,3461,I'll Be Around,spotify:track:2ZxweO12nwE9hPOsd3P7Q5,2ZxweO12nwE9hPOsd3P7Q5,Rappin' 4-Tay,1064,0.847,0.62,6,0,0.00387,1.51e-05,107.322,0.519,0.124,-7.763,angry
191,227,Heal,spotify:track:4KlL5Bwlm4yHYxr0B2rHci,4KlL5Bwlm4yHYxr0B2rHci,Tom Odell,105,0.444,0.179,1,1,0.9520000000000001,0.00056,72.255,0.11900000000000001,0.0396,-12.937999999999999,sad
4269,4269,Всё будет,spotify:track:2I5yAjdPPeY3jkMkrZP3JX,2I5yAjdPPeY3jkMkrZP3JX,Dmitry Malikov,1816,0.731,0.797,11,0,0.0518,1.66e-05,105.988,0.768,0.0353,-5.365,party
2160,2772,Saajna,spotify:track:7KzGAwJRYS9KLMuVnStqYN,7KzGAwJRYS9KLMuVnStqYN,Falak Shabbir,1085,0.667,0.779,1,0,0.252,2.08e-05,105.96,0.557,0.0274,-4.115,sad
579,671,I'm God,spotify:track:0FVuyC9RP5MACjp4lgU3qZ,0FVuyC9RP5MACjp4lgU3qZ,Clams Casino,343,0.529,0.6409999999999999,2,1,0.0711,0.76,141.92700000000002,0.08900000000000001,0.0336,-6.78,sad
1837,2252,My Own Worst Enemy,spotify:track:39sICagGOiysHxoIBRyLLi,39sICagGOiysHxoIBRyLLi,Lit,768,0.42700000000000005,0.9520000000000001,4,1,0.0252,0.0,103.523,0.588,0.0565,-3.383,angry
4197,5602,Under the Graveyard,spotify:track:0C4bx13JIMSWOAxd8TaoVq,0C4bx13JIMSWOAxd8TaoVq,Ozzy Osbourne,1878,0.496,0.88,1,0,0.00151,2.9199999999999998e-05,140.009,0.14800000000000002,0.0359,-2.242,sad
11526,11526,Versace (Remix),spotify:track:0XGLsSU6wtfnKXiMNvQr61,0XGLsSU6wtfnKXiMNvQr61,Migos,411,0.845,0.705,6,0,0.0218,0,132.05,0.334,0.243,-4.271,party
162,191,Robin Hood,spotify:track:5dyihZecYMcEPq09Bk2OL2,5dyihZecYMcEPq09Bk2OL2,Anson Seabra,88,0.634,0.153,4,1,0.9520000000000001,0.0,77.77,0.318,0.0622,-14.409,sad
4251,5656,Magic Shop,spotify:track:2tMBCYj22KxtmkAACIvvk4,2tMBCYj22KxtmkAACIvvk4,BTS,971,0.541,0.6609999999999999,1,1,0.10300000000000001,0.0,149.92600000000002,0.285,0.0889,-5.837999999999999,sad
5005,6651,Too Fucked Up to Love you,spotify:track:5pvqXgUhiQsNZ9whFVjtaa,5pvqXgUhiQsNZ9whFVjtaa,dePresno,2076,0.588,0.486,4,0,0.508,0.0,83.725,0.158,0.0449,-5.6579999999999995,sad
1048,1345,Stay High,spotify:track:1AnkdcHl86kEhDvhaKDuIe,1AnkdcHl86kEhDvhaKDuIe,Juice WRLD,47,0.745,0.5,8,1,0.439,0.0,76.968,0.433,0.136,-6.184,sad
10622,10622,Step,spotify:track:1f3YGVNFyKDBWXkpStzbz6,1f3YGVNFyKDBWXkpStzbz6,NLE Choppa,167,0.717,0.803,5,1,0.502,0,76.495,0.522,0.123,-3.124,party
975,1204,"Concerto for Piano No. 26 in D major, K. 537 ""Coronation"": II. Larghetto",spotify:track:44ueKneBy7cHoDyz751NbM,44ueKneBy7cHoDyz751NbM,Timo Andres,537,0.38299999999999995,0.0208,9,1,0.9890000000000001,0.888,116.024,0.0955,0.0375,-29.04,sad
7423,7423,Maybellene - Single Version,spotify:track:1nEtNd8yJj0VplKoUW1SIR,1nEtNd8yJj0VplKoUW1SIR,Chuck Berry,2883,0.761,0.76,0,1,0.766,0,118.132,0.772,0.139,-10.695,party
6853,6853,10 Liter Bier (und dann geht das),spotify:track:2mRAxCqqoR32c30ZQhGXt6,2mRAxCqqoR32c30ZQhGXt6,Mickie Krause,481,0.819,0.857,1,1,0.0407,0,137.981,0.839,0.227,-3.555,party
9860,9860,Walker Texas Ranger,spotify:track:0eBOVXdnrVQ0rITgKXBAA7,0eBOVXdnrVQ0rITgKXBAA7,DaBaby,158,0.873,0.682,11,0,0.025,0,157.943,0.799,0.377,-5.869,party
1269,1604,Chicas,spotify:track:6CrfuPHNYkUuzdfZsZGtqz,6CrfuPHNYkUuzdfZsZGtqz,Varry Brava,638,0.706,0.672,0,1,0.09300000000000001,0.0,120.044,0.7759999999999999,0.0365,-5.604,sad
1252,1410,WONDER,spotify:track:6dZQEvVq2Zt23bD99bpInc,6dZQEvVq2Zt23bD99bpInc,morgxn,511,0.518,0.677,6,1,0.00367,1.76e-06,99.902,0.364,0.0439,-5.962999999999999,angry
2095,2707,"Hamari Adhuri Kahani (Title Track) [From ""Hamari Adhuri Kahani""]",spotify:track:3eQL03MvTJQkLqXryJ8Fja,3eQL03MvTJQkLqXryJ8Fja,Jeet Gannguli,1049,0.223,0.359,0,1,0.845,0.0,73.059,0.193,0.0312,-7.569,sad
2943,2943,Liever Schuin Erin Dan Recht D'r Neffe,spotify:track:4G46J7u8rOy3dombsHj6i1,4G46J7u8rOy3dombsHj6i1,Veul Gère,1275,0.643,0.915,8,1,0.144,0,158.988,0.91,0.0959,-6.3,party
4322,5770,I'm Still Here,spotify:track:2dIXwfsOCbyerm7mEKfg5K,2dIXwfsOCbyerm7mEKfg5K,Miles Carter,1897,0.509,0.325,4,1,0.91,2.98e-06,127.72,0.542,0.0877,-13.379000000000001,sad
8715,8715,I'm Goin In,spotify:track:60geMByGdlcGGMR5R5ZjHE,60geMByGdlcGGMR5R5ZjHE,Drake,62,0.658,0.756,1,1,0.0393,0,169.975,0.534,0.374,-8.366,party
2121,2733,Jo Tu Na Mila,spotify:track:6DefzsWqnwrFrmNVnJxWkS,6DefzsWqnwrFrmNVnJxWkS,Asim Azhar,1070,0.508,0.507,0,0,0.0636,1.15e-05,159.68,0.218,0.0384,-5.33,sad
5194,5194,Dark Is Black,spotify:track:5YC6b5M2PJMekqZTwwsxgu,5YC6b5M2PJMekqZTwwsxgu,Aakasic,2101,0.722,0.94,11,1,0.00165,0.924,139.994,0.504,0.0516,-5.884,party
4964,6592,Dunno,spotify:track:0v5cHrifMPkhqHkV02ddMq,0v5cHrifMPkhqHkV02ddMq,Noah Cyrus,150,0.6459999999999999,0.415,1,1,0.38299999999999995,2.18e-06,81.988,0.121,0.0404,-9.743,sad
1379,1714,For What It's Worth,spotify:track:1qRA5BS78u3gME0loMl9AA,1qRA5BS78u3gME0loMl9AA,Buffalo Springfield,697,0.653,0.519,2,1,0.406,0.0209,98.883,0.8220000000000001,0.0497,-10.164,sad
887,960,You've Got to Stand for Something,spotify:track:18GnIg9OL64kVWjR4W8lma,18GnIg9OL64kVWjR4W8lma,Aaron Tippin,399,0.623,0.737,4,1,0.142,0.0,83.936,0.47200000000000003,0.0363,-7.582999999999999,angry
1343,1343,SICKO,spotify:track:2vDxrqUKTkgSxn7x3JYms9,2vDxrqUKTkgSxn7x3JYms9,Felix Jaehn,47,0.72,0.773,4,0,0.102,0,125.101,0.372,0.098,-5.453,party
446,467,Colorado,spotify:track:0xw1ovxufM2LSUpVEV3VJc,0xw1ovxufM2LSUpVEV3VJc,Florida Georgia Line,242,0.488,0.858,1,1,0.184,0.0,149.928,0.77,0.0636,-2.716,angry
1244,1402,Dig,spotify:track:2qXQHAo111LA8jzyiqi4l8,2qXQHAo111LA8jzyiqi4l8,DeQuiviante,505,0.706,0.6609999999999999,9,1,0.0872,4.44e-05,151.037,0.875,0.319,-11.600999999999999,angry
2456,3049,"We Will Rock You (feat. Maria Brink, Lzzy Hale and Taylor Momsen)",spotify:track:3ltS4rlFrCYkdQqGzVjXBi,3ltS4rlFrCYkdQqGzVjXBi,In This Moment,405,0.36,0.9570000000000001,11,0,0.00387,3.08e-06,157.058,0.11599999999999999,0.24,-4.657,angry
1859,2391,No Longer In My Head,spotify:track:1ATvK4ksnDWHr9dX0VvDGa,1ATvK4ksnDWHr9dX0VvDGa,Madson Project.,937,0.6409999999999999,0.324,2,1,0.799,0.00123,79.991,0.318,0.0328,-8.648,sad
174,174,For the First Time,spotify:track:09ZcYBGFX16X8GMDrvqQwt,09ZcYBGFX16X8GMDrvqQwt,The Script,111,0.396,0.629,9,1,0.0328,0.0,173.794,0.358,0.0287,-4.78,angry
2832,2832,Get Down On It,spotify:track:4yKZACkuudvfd600H2dQie,4yKZACkuudvfd600H2dQie,Kool & The Gang,1207,0.879,0.626,7,1,0.205,6.07e-05,110.864,0.968,0.0604,-6.344,party
2316,2974,Rosas,spotify:track:4waqcUQWdj0yH26STWl2Rq,4waqcUQWdj0yH26STWl2Rq,La Oreja de Van Gogh,1161,0.7829999999999999,0.685,9,1,0.627,3.49e-06,107.01,0.54,0.0271,-5.008,sad
7658,7658,Sound,spotify:track:48vHI0EsMshwdDoKDux4nu,48vHI0EsMshwdDoKDux4nu,Diamond Platnumz,2998,0.887,0.737,9,0,0.206,0.000211,109.933,0.887,0.233,-4.161,party
694,739,All On My Mind - Single Version,spotify:track:7LJDzkXrC6bKthURJ1I4pL,7LJDzkXrC6bKthURJ1I4pL,Anderson East,321,0.5670000000000001,0.745,7,0,0.136,3.71e-05,137.984,0.341,0.0722,-4.877,angry
4276,5684,Drops of Jupiter (Tell Me),spotify:track:2hKdd3qO7cWr2Jo0Bcs0MA,2hKdd3qO7cWr2Jo0Bcs0MA,Train,1641,0.46799999999999997,0.64,0,1,0.154,0.0,79.297,0.499,0.0275,-5.862,sad
7788,7788,Unfamiliar,spotify:track:2B5ub9OB8rZj5PqvsAwrKo,2B5ub9OB8rZj5PqvsAwrKo,Seeb,1936,0.59,0.677,0,1,0.00882,0.000147,184.573,0.304,0.0577,-5.395,party
3208,4161,Manic Monday,spotify:track:4gnAKtZkXPYjWcTnsagfA9,4gnAKtZkXPYjWcTnsagfA9,The Bangles,1513,0.718,0.743,2,1,0.434,6.26e-05,121.485,0.856,0.0268,-5.372999999999999,sad
91,91,Not Afraid,spotify:track:7Ie9W94M7OjPoZVV216Xus,7Ie9W94M7OjPoZVV216Xus,Eminem,23,0.855,0.9540000000000001,0,0,0.529,0.0,114.635,0.6679999999999999,0.264,-1.19,angry
7053,7053,Surtada - Remix Brega Funk,spotify:track:5F8ffc8KWKNawllr5WsW0r,5F8ffc8KWKNawllr5WsW0r,Dadá Boladão,2731,0.832,0.55,5,0,0.249,8.17e-06,154.064,0.881,0.0587,-7.026,party
738,883,Brittle Bones Nicky,spotify:track:4Z85hmUVseTVdp7IlLyxZX,4Z85hmUVseTVdp7IlLyxZX,Rare Americans,405,0.773,0.741,1,0,0.174,0.0,129.966,0.705,0.0686,-6.1,sad
2906,3754,Clap Clap,spotify:track:3SWX47sFyF3fcgubC5GWS0,3SWX47sFyF3fcgubC5GWS0,Delaporte,1391,0.715,0.518,7,1,0.0811,3.05e-05,135.069,0.11599999999999999,0.0692,-10.151,sad
2190,2803,Lean on Me - Single Version,spotify:track:1oEAgyttglJYkh909Byp4B,1oEAgyttglJYkh909Byp4B,Bill Withers,741,0.617,0.239,0,1,0.8240000000000001,1.7199999999999998e-05,75.11399999999999,0.426,0.0591,-11.219000000000001,sad
276,277,Echo,spotify:track:0K8Hm9Q7GbyucgQB5BhC5C,0K8Hm9Q7GbyucgQB5BhC5C,Trapt,155,0.529,0.836,6,0,0.00337,0.0,163.838,0.39399999999999996,0.0429,-4.595,angry
2133,2745,Pareshaan,spotify:track:5XXJqs7f42R8PAY4Xcr0ax,5XXJqs7f42R8PAY4Xcr0ax,Shalmali Kholgade,1075,0.446,0.39799999999999996,2,0,0.42100000000000004,5.479999999999999e-05,149.839,0.259,0.0358,-11.353,sad
3653,4775,Giddy Up,spotify:track:0Kxvv9x7XKRYcBiA5WG77i,0Kxvv9x7XKRYcBiA5WG77i,Lil Boom,451,0.731,0.455,0,1,0.364,5.82e-06,165.97400000000002,0.22899999999999998,0.222,-7.817,sad
1846,2267,WAP (feat. Megan Thee Stallion),spotify:track:4Oun2ylbjFKMPTiaSbbCih,4Oun2ylbjFKMPTiaSbbCih,Cardi B,184,0.935,0.45399999999999996,1,1,0.0194,0.0,133.07299999999998,0.35700000000000004,0.375,-7.5089999999999995,angry
2295,2952,Bird Set Free,spotify:track:1LsH71NteRF29VdSkXoF4Y,1LsH71NteRF29VdSkXoF4Y,Sia,190,0.43799999999999994,0.805,5,0,0.0115,0.000667,150.174,0.31,0.0728,-4.284,sad
3646,3646,Fala Duvida - Ao Vivo,spotify:track:6RjeBoaTPrMofrYIbfomVb,6RjeBoaTPrMofrYIbfomVb,Turma do Pagode,1583,0.663,0.785,7,1,0.75,0,87.97,0.961,0.0395,-7.097,party
2238,2238,No rompas mi corazón - Achy Breaky Heart,spotify:track:01sw4YF783cqydsJQbJCwT,01sw4YF783cqydsJQbJCwT,Caballo Dorado,1009,0.728,0.662,5,1,0.133,0,126.042,0.962,0.0722,-9.722,party
821,892,Yella Acorns (feat. Rhett Akins & Dallas Davidson),spotify:track:2VPwocVBTGUXZpkE354HRK,2VPwocVBTGUXZpkE354HRK,The Bone Collector,375,0.695,0.894,9,1,0.13699999999999998,0.0,95.97399999999999,0.763,0.0762,-3.714,angry
2382,2382,The Nights,spotify:track:3OwPSJu609AMzotCEyoMiO,3OwPSJu609AMzotCEyoMiO,Avicii,261,0.529,0.854,6,1,0.0178,0,125.984,0.654,0.0436,-5.29,party
2895,2895,Wat Zullen We Drinken? (Jump Style),spotify:track:62UMqYOhpRr8zeE4UUvDlV,62UMqYOhpRr8zeE4UUvDlV,Lawineboys,1241,0.767,0.933,7,1,0.0557,0.899,141.036,0.557,0.0728,-5.737,party
1041,1142,Props & Mayhem,spotify:track:0aHOEWCgpvygw0AmFXa9on,0aHOEWCgpvygw0AmFXa9on,Pierce The Veil,421,0.525,0.934,4,0,0.000261,8.9e-05,126.994,0.361,0.0668,-3.0069999999999997,angry
935,1164,Don't I Know You From Somewhere,spotify:track:33THPE86BTcUvmPOfNzNMk,33THPE86BTcUvmPOfNzNMk,Nico Muhly,520,0.267,0.266,3,1,0.8059999999999999,0.00021,75.597,0.28300000000000003,0.0316,-12.915999999999999,sad
8363,8363,Nice Things,spotify:track:6zav8uyL20lGGYAfckQiZh,6zav8uyL20lGGYAfckQiZh,Sean Armani,3138,0.602,0.786,5,1,0.619,0,158.95,0.56,0.0593,-6.428,party
5044,5044,Slippery Fish,spotify:track:7toIqSTfa9Phsmu2hKwTyx,7toIqSTfa9Phsmu2hKwTyx,Amy Liz,2062,0.777,0.111,4,1,0.414,0,139.888,0.556,0.335,-14.423,party
4153,4153,Watch Out For This (Bumaye),spotify:track:7r15j439zkGhA3KRksbwuv,7r15j439zkGhA3KRksbwuv,Major Lazer,1073,0.819,0.759,10,0,0.0196,6.53e-06,108.026,0.88,0.147,-4.115,party
6207,6207,Freaks - Radio Edit,spotify:track:3bKFDxDxHokwoSMgv3SjXt,3bKFDxDxHokwoSMgv3SjXt,Timmy Trumpet,1146,0.831,0.964,1,0,0.00177,0.535,128.087,0.405,0.128,-2.255,party
2909,3624,Guess Again,spotify:track:5wajqzjz6JyXCHVQYtQC2k,5wajqzjz6JyXCHVQYtQC2k,Plan B,1099,0.424,0.7959999999999999,2,1,0.0162,4.62e-06,187.805,0.5920000000000001,0.325,-4.611000000000001,angry
6406,6406,Are You Bored Yet? (feat. Clairo),spotify:track:1yY9uOKV3A9pPedzTfvbg1,1yY9uOKV3A9pPedzTfvbg1,Wallows,2468,0.681,0.683,8,0,0.156,2.55e-05,120.028,0.64,0.0287,-6.449,party
4815,6410,Young In America,spotify:track:0m6d0xamD3OzirASkRZdSD,0m6d0xamD3OzirASkRZdSD,Danielle Bradbery,1991,0.455,0.836,8,1,0.0416,4.1e-05,180.016,0.619,0.044000000000000004,-3.897,sad
848,848,Over,spotify:track:6BdgtqiV3oXNqBikezwdvC,6BdgtqiV3oXNqBikezwdvC,Drake,62,0.35,0.845,7,1,0.0107,0,99.643,0.45,0.2,-5.614,party
2009,2621,One - Instrumental Version,spotify:track:5YD61KMPNdAkMPbuXewlIa,5YD61KMPNdAkMPbuXewlIa,Apocalyptica,995,0.256,0.547,7,1,0.111,0.878,182.13,0.662,0.0555,-7.229,sad
2205,2818,Brighter Than The Sun,spotify:track:6Ese4lZeXdyfQfaLuQH58A,6Ese4lZeXdyfQfaLuQH58A,Colbie Caillat,1112,0.633,0.797,9,1,0.00966,1.35e-06,96.039,0.59,0.0347,-5.812,sad
10571,10571,Hot (Remix) [feat. Gunna and Travis Scott],spotify:track:4ea9w8c4ROqiZpJVhfBA3m,4ea9w8c4ROqiZpJVhfBA3m,Young Thug,935,0.845,0.631,7,0,0.188,0,111.983,0.545,0.216,-8.206,party
35,63,The One That Got Away,spotify:track:3oL3XRtkP1WVbMxf7dtTdu,3oL3XRtkP1WVbMxf7dtTdu,Katy Perry,30,0.687,0.792,1,0,0.000802,0.0,133.96200000000002,0.8640000000000001,0.0353,-4.023,sad
1184,1337,Lion,spotify:track:79CATxWpb9uezVeOIazKgs,79CATxWpb9uezVeOIazKgs,Hollywood Undead,89,0.478,0.898,6,1,0.00193,0.0,168.953,0.536,0.106,-5.603,angry
432,452,Overload,spotify:track:69Ce2QlUZFz1Y94n9g9bJS,69Ce2QlUZFz1Y94n9g9bJS,Auxxk,235,0.39399999999999996,0.9159999999999999,1,0,0.0516,0.0,112.52799999999999,0.125,0.0562,-1.83,angry
1398,1733,It Could Be Sweet,spotify:track:7xiXaJlz5cTKL168OBVzun,7xiXaJlz5cTKL168OBVzun,Portishead,705,0.674,0.521,9,1,0.685,0.00591,154.024,0.557,0.0453,-11.169,sad
2594,3227,Ghost Town,spotify:track:44aN5xKL3kGHvQ5bXVk6B8,44aN5xKL3kGHvQ5bXVk6B8,Adam Lambert,829,0.703,0.736,4,0,0.18600000000000003,1.92e-05,119.955,0.27399999999999997,0.046,-5.709,angry
1438,1773,Farinha do Desprezo,spotify:track:0lISIR4F8W8YeMelVyXrNx,0lISIR4F8W8YeMelVyXrNx,Jards Macalé,730,0.531,0.606,1,1,0.58,0.17800000000000002,88.101,0.812,0.107,-12.318,sad
1022,1311,Passion,spotify:track:61ema0YFQd8DpIoU1EUMek,61ema0YFQd8DpIoU1EUMek,Varsity 747,553,0.8240000000000001,0.502,2,1,0.35200000000000004,0.0,99.963,0.256,0.19699999999999998,-9.965,sad
2282,2938,Summertime Sadness [Lana Del Rey vs. Cedric Gervais] - Cedric Gervais Remix,spotify:track:6D5pfooPP6hi99RaXjkDsP,6D5pfooPP6hi99RaXjkDsP,Lana Del Rey,848,0.5670000000000001,0.813,1,0,0.0138,9.03e-06,126.044,0.114,0.0581,-5.744,sad
1563,1884,SHELLSHOCKED!,spotify:track:2CBkbp9XVXoJJsrHxOTRgh,2CBkbp9XVXoJJsrHxOTRgh,Sinizter,678,0.637,0.9840000000000001,7,1,0.0913,0.0,155.004,0.802,0.39,-0.584,angry
3446,4462,Hey Mama,spotify:track:2FgkwIXC52sHCbqVL8jE41,2FgkwIXC52sHCbqVL8jE41,Kanye West,1264,0.625,0.754,7,1,0.0596,0.0,96.186,0.35700000000000004,0.18899999999999997,-6.992999999999999,sad
2367,2955,Good Guy (feat. Jessie Reyez),spotify:track:4g32MdRoqwGKQd3NXIRhpU,4g32MdRoqwGKQd3NXIRhpU,Eminem,23,0.696,0.634,9,0,0.244,0.0,89.973,0.728,0.281,-6.917999999999999,angry
1692,2051,Be Loud,spotify:track:6GXj4T3qyLpe8e8SV8LZUA,6GXj4T3qyLpe8e8SV8LZUA,Leeway,725,0.324,0.93,0,1,5.6200000000000004e-05,0.000436,187.43900000000002,0.5720000000000001,0.115,-6.107,angry
3274,4255,Skinny Love,spotify:track:2cbic3TiUENlJX91y67ARR,2cbic3TiUENlJX91y67ARR,Bon Iver,290,0.593,0.263,4,0,0.8440000000000001,5.36e-06,76.37899999999999,0.109,0.0567,-14.029000000000002,sad
2036,2533,M.... She Wrote,spotify:track:1WRzux3cJRM9xRNN99QKgR,1WRzux3cJRM9xRNN99QKgR,Tay-K,63,0.777,0.7070000000000001,9,0,0.28,0.0,159.662,0.614,0.28600000000000003,-4.85,angry
626,663,Diggin' My Own Grave,spotify:track:3duzgFvtV4bYIpTLsPE1MW,3duzgFvtV4bYIpTLsPE1MW,Five Finger Death Punch,165,0.479,0.94,11,0,0.00536,0.0,155.966,0.315,0.0663,-5.746,angry
923,998,Burnt Flowers Fallen,spotify:track:7jqr8ENG3NMumkq4TmVsBf,7jqr8ENG3NMumkq4TmVsBf,Type O Negative,403,0.415,0.805,9,1,0.5720000000000001,0.0145,83.00200000000001,0.228,0.0419,-7.52,angry
2026,2523,Skeleton,spotify:track:18OHPBTV3aRH6OL0PiIj31,18OHPBTV3aRH6OL0PiIj31,Vlone Thugg,846,0.7959999999999999,0.807,3,0,0.253,0.0,146.99200000000002,0.741,0.19399999999999998,-6.523,angry
2384,2972,Welcome to Mayhem,spotify:track:0A5eua6Ev7Cu8L0jmTdbY1,0A5eua6Ev7Cu8L0jmTdbY1,PhaseOne,923,0.616,0.985,6,0,0.000443,0.375,150.024,0.53,0.0618,-1.79,angry
949,1028,So Cold,spotify:track:24hfxIj69CIz5pFv4BSWpo,24hfxIj69CIz5pFv4BSWpo,Breaking Benjamin,295,0.485,0.7759999999999999,0,0,0.00225,0.000102,153.055,0.26,0.0525,-5.472,angry
10253,10253,Down,spotify:track:7LEydI5NfjY6mZfKwYIptZ,7LEydI5NfjY6mZfKwYIptZ,Fifth Harmony,234,0.53,0.512,8,1,0.0162,7.04e-05,196.121,0.401,0.133,-7.094,party
506,593,Last Words of a Shooting Star,spotify:track:0zCm4JTVBuIWSSL8rMUChT,0zCm4JTVBuIWSSL8rMUChT,Mitski,273,0.39299999999999996,0.16699999999999998,2,1,0.473,0.0009699999999999999,129.955,0.0961,0.0361,-19.024,sad
2410,3097,All Too Well,spotify:track:1q3RiD1tIWUpGsNFADMlvl,1q3RiD1tIWUpGsNFADMlvl,Taylor Swift,853,0.602,0.609,0,1,0.0382,0.0002,93.06,0.337,0.0243,-7.803,sad
6126,6126,Serendipity (Full Length Edition),spotify:track:5cQB9fbuQCz4muQUFkv3rR,5cQB9fbuQCz4muQUFkv3rR,BTS,2389,0.347,0.578,8,1,0.445,0,86.73,0.226,0.0626,-7.525,party
4756,4756,Good Things Fall Apart (with Jon Bellion),spotify:track:6pooRNiLyYpxZeIA5kJ5EX,6pooRNiLyYpxZeIA5kJ5EX,ILLENIUM,1442,0.643,0.594,2,1,0.0128,0,144.033,0.442,0.0318,-5.453,party
4189,5593,Samaritans,spotify:track:75y9LYeAxJtKyPCi9h9NKo,75y9LYeAxJtKyPCi9h9NKo,IDLES,1870,0.425,0.948,7,1,0.000745,0.00032900000000000003,117.353,0.155,0.156,-4.156000000000001,sad
5088,5088,I Love It (feat. Charli XCX),spotify:track:6HZ9VeI5IRFCNQLXhpF4bq,6HZ9VeI5IRFCNQLXhpF4bq,Icona Pop,1074,0.711,0.906,8,1,0.00952,1.64e-05,125.916,0.824,0.0284,-2.671,party
6932,6932,Sukhumvit Swimming,spotify:track:1qPSuxDxEWzLoi6WlLN7N1,1qPSuxDxEWzLoi6WlLN7N1,ONF,2680,0.592,0.781,0,1,0.0969,0,149.996,0.919,0.0442,-3.434,party
2150,2669,All The Way Turnt Up,spotify:track:4YAtIop3U0HsJ7jE94BCmX,4YAtIop3U0HsJ7jE94BCmX,Roscoe Dash,876,0.512,0.965,11,0,0.000889,0.0,132.007,0.743,0.0842,-2.862,angry
3193,4145,Standing On The Corner Of The Third World,spotify:track:7BJHUNsMbGOU4bVmSOpgJp,7BJHUNsMbGOU4bVmSOpgJp,Tears For Fears,746,0.505,0.42700000000000005,9,0,0.27,0.439,105.256,0.128,0.0296,-11.597000000000001,sad
9032,9032,Saucyy 1k Blue Screens,spotify:track:7mgm2vshitkiCtmOPtuiSr,7mgm2vshitkiCtmOPtuiSr,Saucyy 1k,3239,0.699,0.496,4,0,0.327,4.53e-05,122.516,0.239,0.0682,-13.086,party
3696,4825,Lil Gas Bag,spotify:track:4JZPp29AmgraDKlvDYON8w,4JZPp29AmgraDKlvDYON8w,Global Dan,403,0.884,0.33,1,1,0.00359,2.24e-06,74.976,0.429,0.223,-8.19,sad
