,title,meta,id,artist,artist_factor,danceability,energy,key,mode,acousticness,instrumentalness,tempo,valence,speechiness,loudness,label
2236,"Peace, Love & Music - Barry Harris Radio Mix",spotify:track:2sFb8ZjDqIhigH5PYDXwcF,2sFb8ZjDqIhigH5PYDXwcF,Tracy Young,905,0.7,0.989,6,0,0.0759,0.000834,125.983,0.904,0.0442,-1.91,sex
2238,Jungle,spotify:track:7cTrekacPXjNTQuEJGN4Ee,7cTrekacPXjNTQuEJGN4Ee,Drake,10,0.69,0.235,7,1,0.618,0.000144,99.906,0.378,0.0541,-8.651,sex
2239,Angels,spotify:track:1zuKjpp4t7BS8JPKi6mkQr,1zuKjpp4t7BS8JPKi6mkQr,The xx,906,0.424,0.157,9,1,0.95,0.0593,91.537,0.342,0.0428,-18.141,sex
2240,Intro,spotify:track:0bXpmJyHHYPk6QBFj25bYF,0bXpmJyHHYPk6QBFj25bYF,The xx,906,0.617,0.778,9,0,0.459,0.925,100.363,0.152,0.027,-8.871,sex
2241,Howlin' For You,spotify:track:5jdvRj8zXHJ7XpKsBKT9CZ,5jdvRj8zXHJ7XpKsBKT9CZ,The Black Keys,907,0.708,0.737,11,0,0.0299,0.0804,132.612,0.476,0.0943,-6.665,sex
2242,Weight of Love,spotify:track:6iri7eQs4g57E5H52Ph6u7,6iri7eQs4g57E5H52Ph6u7,The Black Keys,907,0.282,0.547,2,1,0.03,0.888,151.468,0.133,0.0322,-8.621,sex
2244,Devil In A New Dress,spotify:track:5CDNl8At4wsDdtnpkFoepd,5CDNl8At4wsDdtnpkFoepd,Kanye West,284,0.282,0.771,11,1,0.0185,0,79.667,0.189,0.145,-4.853,sex
2245,Flashing Lights,spotify:track:5GZ4znceWfpTLrBBpr83DW,5GZ4znceWfpTLrBBpr83DW,Kanye West,284,0.639,0.628,6,0,0.0381,0,90.482,0.43,0.0399,-7.578,sex
2246,Body Gold,spotify:track:7eyMjcZ5QSJy9cja3ol0Ll,7eyMjcZ5QSJy9cja3ol0Ll,Oh Wonder,585,0.711,0.451,11,0,0.569,8.33e-06,135.003,0.17,0.119,-9.588,sex
2248,Work Song,spotify:track:0pSEBh3rqT9gBzzcmVlQbz,0pSEBh3rqT9gBzzcmVlQbz,Hozier,212,0.432,0.388,10,1,0.776,0,177.549,0.256,0.1,-7.687,sex
2249,Hunger Of The Pine,spotify:track:3Z0YN50RzRtmYre1bRG8H6,3Z0YN50RzRtmYre1bRG8H6,alt-J,908,0.6,0.416,7,1,0.776,0.0265,93.625,0.0786,0.0257,-9.553,sex
2250,Tessellate,spotify:track:1EbacZvcixTCTzBcJfaua2,1EbacZvcixTCTzBcJfaua2,alt-J,908,0.683,0.613,2,1,0.378,0.0424,116.911,0.42,0.0433,-6.478,sex
2251,The Worst,spotify:track:3IzELwTnsPLZ60cHLB1Znh,3IzELwTnsPLZ60cHLB1Znh,Jhené Aiko,14,0.472,0.409,1,0,0.266,1.85e-06,94.659,0.119,0.0552,-9.242,sex
2252,The Pressure,spotify:track:6y6349tNafoiPlduSVAz9A,6y6349tNafoiPlduSVAz9A,Jhené Aiko,14,0.396,0.515,1,0,0.372,0.00559,83.921,0.417,0.185,-9.656,sex
2253,Thinkin Bout You,spotify:track:5mphdlILgAq3vh1MSvAJTS,5mphdlILgAq3vh1MSvAJTS,Frank Ocean,453,0.721,0.339,0,1,0.409,0.00153,129.83,0.2,0.0532,-11.195,sex
2254,Super Rich Kids,spotify:track:0K9oqDmJBgSFjXU1bUY9Fk,0K9oqDmJBgSFjXU1bUY9Fk,Frank Ocean,453,0.739,0.419,3,0,0.219,0,60.493,0.58,0.0854,-8.241,sex
2255,Lost,spotify:track:4L7jMAP8UcIe309yQmkdcO,4L7jMAP8UcIe309yQmkdcO,Frank Ocean,453,0.913,0.603,8,1,0.0272,0.000503,123.061,0.497,0.226,-4.892,sex
2256,She,spotify:track:3QPKkP40zmc6xBtJMrXSNi,3QPKkP40zmc6xBtJMrXSNi,"Tyler, The Creator",909,0.351,0.622,8,0,0.256,3.44e-05,83.375,0.457,0.235,-6.495,sex
2257,Hey Now,spotify:track:1rYeL2lHDreDW5tb4sgPK6,1rYeL2lHDreDW5tb4sgPK6,London Grammar,910,0.654,0.282,5,1,0.413,0.101,120.075,0.0393,0.0351,-12.16,sex
2258,Beggin For Thread,spotify:track:1LmQGjr6NkssUufw8st8PU,1LmQGjr6NkssUufw8st8PU,BANKS,373,0.597,0.696,5,0,0.00101,0.0735,107.96,0.397,0.0278,-6.196,sex
2259,Retrograde,spotify:track:03CLsFk6JSz301bKuukPSD,03CLsFk6JSz301bKuukPSD,James Blake,442,0.324,0.256,7,0,0.869,0.078,77.906,0.182,0.042,-11.229,sex
2260,Latch,spotify:track:51ODNNDZm21HU7wI7cccRr,51ODNNDZm21HU7wI7cccRr,Disclosure,44,0.503,0.727,1,1,0.0159,9.45e-05,121.985,0.521,0.167,-5.456,sex
2261,Drop The Game,spotify:track:2ag40oGzVBeTWpliSsYrjc,2ag40oGzVBeTWpliSsYrjc,Flume,911,0.452,0.674,4,0,0.535,8.71e-05,79.102,0.443,0.0657,-5.005,sex
2262,White Noise,spotify:track:7mMaJKkvMKUB4KPtWjMQ8D,7mMaJKkvMKUB4KPtWjMQ8D,Disclosure,44,0.701,0.884,10,0,0.00537,0.0011,120.002,0.831,0.0546,-7.338,sex
2263,Holdin On,spotify:track:4iFbpj8YwYkgJdbI5hFFlt,4iFbpj8YwYkgJdbI5hFFlt,Flume,911,0.43,0.436,8,1,0.17,0,90.053,0.217,0.119,-4.816,sex
2264,Sex,spotify:track:67ispalOAo3jnZWYSTTfZk,67ispalOAo3jnZWYSTTfZk,The 1975,310,0.408,0.974,2,1,1.31e-05,4.86e-05,148.298,0.173,0.126,-4.139,sex
2266,Arabella,spotify:track:2LdG9xtEzCho3jCr58M6cq,2LdG9xtEzCho3jCr58M6cq,Arctic Monkeys,529,0.579,0.558,2,1,0.0202,1.26e-06,179.949,0.506,0.0895,-6.986,sex
2267,Piledriver Waltz,spotify:track:5eURoNeI5bjIVEdAQkXRQg,5eURoNeI5bjIVEdAQkXRQg,Arctic Monkeys,529,0.443,0.865,4,1,0.00724,0.000116,110.008,0.474,0.0391,-4.547,sex
2268,Partition,spotify:track:5hgnY0mVcVetszbb85qeDg,5hgnY0mVcVetszbb85qeDg,Beyoncé,82,0.412,0.441,11,0,0.0296,0.0726,185.571,0.174,0.291,-11.523,sex
2270,Man On The Moon,spotify:track:4zBZY6XdC6ZpVNUyvP5Go7,4zBZY6XdC6ZpVNUyvP5Go7,Kid Cudi,912,0.646,0.697,0,1,0.69,5.89e-06,91.006,0.445,0.0713,-8.992,sex
2271,Warm on a Cold Night,spotify:track:33UJfjiRX7GfsLzBMbKa0b,33UJfjiRX7GfsLzBMbKa0b,HONNE,913,0.337,0.501,8,1,0.0697,0.000496,84.509,0.462,0.116,-8.7,sex
2272,All in the Value,spotify:track:61lxXQucJJVE5xhRZwZORo,61lxXQucJJVE5xhRZwZORo,HONNE,913,0.701,0.492,6,0,0.183,0.00636,90.997,0.562,0.0796,-7.294,sex
2273,For You,spotify:track:7LMmhifzYo1B6m1Aw8MXpr,7LMmhifzYo1B6m1Aw8MXpr,Fyfe,914,0.565,0.644,11,0,0.482,0.000145,140.029,0.342,0.0403,-5.308,sex
2274,Slow Jamz (feat. Kanye West & Jamie Foxx),spotify:track:1boHm9rjmvzxpJASd9dnGK,1boHm9rjmvzxpJASd9dnGK,Twista,458,0.561,0.764,2,0,0.373,0,145.158,0.598,0.138,-6.645,sex
2275,In Vein,spotify:track:3nXKyvfSMoBNWZxaImGBh3,3nXKyvfSMoBNWZxaImGBh3,Rick Ross,311,0.712,0.494,3,0,0.278,0,97.019,0.605,0.0352,-7.236,sex
2277,My Love (feat. Drake),spotify:track:0EUIyt95ZhgeXKMbKSa92q,0EUIyt95ZhgeXKMbKSa92q,Majid Jordan,915,0.624,0.536,2,0,0.109,0.000428,119.088,0.131,0.0799,-9.575,sex
2278,"III. Telegraph Ave. (""Oakland"" by Lloyd)",spotify:track:7yCw7WbWOIRYe7z2aRjAaA,7yCw7WbWOIRYe7z2aRjAaA,Childish Gambino,15,0.516,0.718,5,0,0.15,0.0163,129.857,0.588,0.257,-8.571,sex
2279,Good For You,spotify:track:06qQLgnm1wdlMD9MSeKVth,06qQLgnm1wdlMD9MSeKVth,Selena Gomez,319,0.607,0.673,5,0,0.181,0,88.952,0.215,0.0611,-6.484,sex
2280,Come and See Me (feat. Drake),spotify:track:3dBveK0fmnxbiXXgAX6lau,3dBveK0fmnxbiXXgAX6lau,PARTYNEXTDOOR,6,0.717,0.347,11,0,0.0511,2.43e-06,84.987,0.0589,0.0636,-10.265,sex
2281,BeFoUr,spotify:track:7ofgPlilLgcw6G7fd2zNpT,7ofgPlilLgcw6G7fd2zNpT,ZAYN,100,0.679,0.629,4,0,0.242,0.012,102.005,0.186,0.0318,-7.981,sex
2282,Never Be Like You,spotify:track:4ja3m5fYLcugwuXB6Jkh4Y,4ja3m5fYLcugwuXB6Jkh4Y,Flume,911,0.529,0.554,0,1,0.467,0,119.725,0.286,0.0556,-5.427,sex
2283,Back 2 U,spotify:track:3iQCPAYUh9dEayIxmvHnpr,3iQCPAYUh9dEayIxmvHnpr,Joey Gatto,916,0.846,0.468,6,0,0.556,9.15e-05,124.921,0.663,0.177,-6.256,sex
2284,One Dance,spotify:track:0JoaFxLgrqbWutREzcZBzS,0JoaFxLgrqbWutREzcZBzS,Drake,10,0.771,0.629,1,1,0.00802,0.00252,103.918,0.362,0.0511,-5.79,sex
2285,Sex With Me,spotify:track:5FuqYDuS2U6ZFiZgTiSwKH,5FuqYDuS2U6ZFiZgTiSwKH,Rihanna,12,0.58,0.532,1,0,0.294,0,112.049,0.39,0.0424,-5.668,sex
2286,Weekend (feat. Miguel),spotify:track:6GnhWMhgJb7uyiiPEiEkDA,6GnhWMhgJb7uyiiPEiEkDA,Mac Miller,917,0.843,0.435,8,1,0.47,0,120.058,0.19,0.178,-8.442,sex
2287,Heart Skipped a Beat,spotify:track:5HkUwvLeE5Lhd2FZjuXncU,5HkUwvLeE5Lhd2FZjuXncU,The xx,906,0.825,0.347,11,1,0.551,0.813,122.744,0.511,0.0504,-13.148,sex
2289,Sure Thing,spotify:track:1RvT5sIns2lXSLq0XOUvKN,1RvT5sIns2lXSLq0XOUvKN,Miguel,20,0.683,0.59,11,0,0.00548,2.6e-05,80.991,0.475,0.114,-7.963,sex
2290,Playing for You,spotify:track:3vslWaSUsWvTH0fC5ddWbv,3vslWaSUsWvTH0fC5ddWbv,Joe Hertz,918,0.545,0.591,11,0,0.057,8.26e-06,85.014,0.359,0.153,-8.213,sex
2291,Passionfruit,spotify:track:7hDc8b7IXETo14hHIHdnhd,7hDc8b7IXETo14hHIHdnhd,Drake,10,0.809,0.463,11,1,0.256,0.085,111.98,0.364,0.0396,-11.377,sex
2292,Season 2 Episode 3,spotify:track:4vcoNCrTtunmJ9q8srpVly,4vcoNCrTtunmJ9q8srpVly,Glass Animals,919,0.742,0.289,5,0,0.543,4.57e-05,147.986,0.71,0.115,-7.833,sex
2293,Chanel,spotify:track:6Nle9hKrkL1wQpwNfEkxjh,6Nle9hKrkL1wQpwNfEkxjh,Frank Ocean,453,0.776,0.503,0,0,0.874,0,110.134,0.473,0.237,-5.732,sex
2294,Keep On,spotify:track:4MV4wa3Dke1GMBtk06GMR0,4MV4wa3Dke1GMBtk06GMR0,Kehlani,193,0.74,0.453,5,0,0.264,7.13e-05,98.057,0.514,0.151,-7.58,sex
2295,thankful,spotify:track:3zC9vFPrDqdP7LKyQDOMgg,3zC9vFPrDqdP7LKyQDOMgg,Meltycanon,920,0.765,0.0813,9,1,0.504,1.95e-06,106.018,0.198,0.0882,-20.627,sex
2296,Gemini Feed,spotify:track:5KmwE6KlFaQn4Une3LTrhs,5KmwE6KlFaQn4Une3LTrhs,BANKS,373,0.768,0.649,11,0,0.188,0.000615,102.006,0.522,0.0845,-6.29,sex
2297,Fuck With Myself,spotify:track:4OrNPd9u1lDB9p8EpNDZDL,4OrNPd9u1lDB9p8EpNDZDL,BANKS,373,0.847,0.373,8,1,0.0373,0.0228,102.0,0.145,0.0476,-11.137,sex
2298,Pink + White,spotify:track:3xKsf9qdS1CyvXSMEid6g8,3xKsf9qdS1CyvXSMEid6g8,Frank Ocean,453,0.544,0.552,9,1,0.67,4.57e-05,159.738,0.554,0.0991,-7.45,sex
2299,Ivy,spotify:track:2ZWlPOoWh0626oTaHrnl2a,2ZWlPOoWh0626oTaHrnl2a,Frank Ocean,453,0.567,0.388,9,0,0.782,0.000309,116.362,0.452,0.0384,-9.579,sex
2300,Attached,spotify:track:56YxexMwtMqoBoof8uAnrL,56YxexMwtMqoBoof8uAnrL,Mickey Blue,921,0.604,0.63,8,1,0.281,0,84.668,0.839,0.073,-5.17,sex
2301,Where Did I Go?,spotify:track:79OKfIXCPbNhZa3h1ZREag,79OKfIXCPbNhZa3h1ZREag,Jorja Smith,108,0.714,0.59,5,1,0.365,0.167,97.048,0.357,0.0812,-9.849,sex
2302,Naked,spotify:track:4hMdrxpVQtTQZqEx2mlbtG,4hMdrxpVQtTQZqEx2mlbtG,Will Heard,922,0.74,0.6,9,0,0.139,0,91.003,0.597,0.037,-6.715,sex
2303,Sound & Color,spotify:track:4jVQBszyxsa0GeRSe5ToVC,4jVQBszyxsa0GeRSe5ToVC,Alabama Shakes,923,0.547,0.43,2,1,0.848,0.613,114.729,0.175,0.0667,-7.393,sex
2304,Beautiful Escape,spotify:track:5MChi9fdCbTIWDJPPUuuW6,5MChi9fdCbTIWDJPPUuuW6,Tom Misch,924,0.944,0.514,5,1,0.0684,0.00209,120.004,0.331,0.195,-7.895,sex
2305,Movie,spotify:track:6pxElwU80zhjbCC77Vn8EI,6pxElwU80zhjbCC77Vn8EI,Tom Misch,924,0.785,0.379,7,1,0.391,0.0161,122.043,0.182,0.0732,-11.446,sex
2306,Provider,spotify:track:6R6ihJhRbgu7JxJKIbW57w,6R6ihJhRbgu7JxJKIbW57w,Frank Ocean,453,0.654,0.325,2,1,0.74,2.14e-05,139.886,0.39,0.282,-11.925,sex
2307,Biking,spotify:track:2q0VexHJirnUPnEOhr2DxK,2q0VexHJirnUPnEOhr2DxK,Frank Ocean,453,0.673,0.463,2,1,0.681,4.9e-06,147.981,0.268,0.191,-7.247,sex
2308,In My Feelings,spotify:track:0bAkKNCQfWkexHFn7fIKns,0bAkKNCQfWkexHFn7fIKns,Drake,10,0.735,0.482,8,1,0.00623,0.0144,181.995,0.315,0.139,-9.445,sex
2309,505,spotify:track:0BxE4FqsDD1Ot4YuBXwAPp,0BxE4FqsDD1Ot4YuBXwAPp,Arctic Monkeys,529,0.526,0.866,0,1,0.00287,7.78e-05,140.266,0.248,0.0568,-5.822,sex
2310,Psycho (feat. Ty Dolla $ign),spotify:track:3swc6WTsr7rl9DqQKQA55C,3swc6WTsr7rl9DqQKQA55C,Post Malone,484,0.75,0.56,8,1,0.546,0,140.06,0.459,0.105,-8.094,sex
2311,Bloo,spotify:track:5aqI3CBgaQZlu9mvo6wKDh,5aqI3CBgaQZlu9mvo6wKDh,zack villere,925,0.618,0.543,6,1,0.572,2.03e-05,80.036,0.535,0.109,-6.291,sex
2312,Next,spotify:track:6rHzsKxxxzIFRFA25wYjHQ,6rHzsKxxxzIFRFA25wYjHQ,zack villere,925,0.437,0.628,3,1,0.876,0.000127,122.675,0.558,0.0374,-5.417,sex
2313,Best Part (feat. H.E.R.),spotify:track:1RMJOxR6GRPsBHL8qeC2ux,1RMJOxR6GRPsBHL8qeC2ux,Daniel Caesar,17,0.524,0.364,7,1,0.808,0,75.24,0.436,0.0367,-10.209,sex
2314,Just Be Friends,spotify:track:2qu3LWIoqG4pnOKjLXTjjY,2qu3LWIoqG4pnOKjLXTjjY,Joey Gatto,916,0.573,0.592,1,0,0.312,0.02,82.055,0.355,0.283,-8.018,sex
2315,Recontrol,spotify:track:5RweCAc1tGm69pFtx234jA,5RweCAc1tGm69pFtx234jA,Joey Gatto,916,0.651,0.31,4,1,0.422,2.59e-05,123.915,0.244,0.0632,-10.932,sex
2316,Peach,spotify:track:5JRMqkR82k2fdDEAim9SCN,5JRMqkR82k2fdDEAim9SCN,Kevin Abstract,926,0.646,0.681,7,1,0.683,4.84e-06,131.896,0.421,0.0764,-5.847,sex
2317,When You Watch Me,spotify:track:7KYfqaSlKIxfv0kRb3Louo,7KYfqaSlKIxfv0kRb3Louo,Poppy Ajudha,927,0.588,0.19,11,1,0.906,6.68e-06,88.118,0.126,0.0323,-11.777,sex
2319,Blessed,spotify:track:0KyzXQhY2yzcb1FYCHkZc2,0KyzXQhY2yzcb1FYCHkZc2,Daniel Caesar,17,0.448,0.263,11,1,0.824,1.91e-06,109.889,0.451,0.0373,-11.98,sex
2323,Skin,spotify:track:467t3218y3yihFcyDGWjr0,467t3218y3yihFcyDGWjr0,Dijon,928,0.674,0.616,7,1,0.512,2.1e-06,94.934,0.551,0.0272,-3.471,sex
2324,Drunk,spotify:track:2cUV93Y7FLGR42ycRRf0bL,2cUV93Y7FLGR42ycRRf0bL,Dijon,928,0.472,0.431,10,1,0.0687,0,123.799,0.284,0.0614,-6.593,sex
2325,Ibiza Piano Bar,spotify:track:2RLOUKccyJHoRifoqnl4IL,2RLOUKccyJHoRifoqnl4IL,Piano Bar Music Specialists,929,0.532,0.113,5,1,0.991,0.918,68.446,0.202,0.0396,-14.034,sex
2326,Sweet Love - Piano Notes,spotify:track:7LhCziIm9YzP7mq9i8L801,7LhCziIm9YzP7mq9i8L801,Meditation Relax Club,930,0.857,0.13,1,1,0.994,0.97,79.983,0.294,0.0845,-18.76,sex
2327,Sexo (Party Music Club),spotify:track:5P0g8UfSKR7rWN9haKK5XN,5P0g8UfSKR7rWN9haKK5XN,Musica Sensual Jazz Latino Club,931,0.534,0.14,0,0,0.712,0.827,72.4,0.405,0.0375,-18.54,sex
2328,Sexy Music (Wellness Resort),spotify:track:5dfRWZghbdRDqLMulTSVUe,5dfRWZghbdRDqLMulTSVUe,Meditation Relax Club feat. Relaxing Spa Sounds,932,0.738,0.339,2,1,0.389,0.874,87.994,0.293,0.0434,-14.142,sex
2329,Musica para Hacer el Amor,spotify:track:3HCFBwLMCAnK6N8XVvRvHr,3HCFBwLMCAnK6N8XVvRvHr,Musica Sensual Jazz Latino Club,931,0.736,0.338,5,1,0.847,0.895,110.068,0.641,0.0386,-15.121,sex
2330,Relaxation (Relaxing Summer Piano Music),spotify:track:0SnYWFLuHZ07R58i3Z2g33,0SnYWFLuHZ07R58i3Z2g33,Piano Bar Music Specialists,929,0.552,0.124,7,0,0.99,0.953,67.266,0.219,0.0428,-14.632,sex
2331,Trompeta Jazz (Playa del Carmen Sexy Club),spotify:track:7AUHwrAtTEXWuQ7kOHmsQl,7AUHwrAtTEXWuQ7kOHmsQl,Musica Sensual Jazz Latino Club,931,0.581,0.242,0,1,0.808,0.559,139.788,0.312,0.0427,-16.374,sex
2332,Chill Jazz (Sexy Chill Out Music Entertainment),spotify:track:4T0DnlEf8ISpbjlJpzOSld,4T0DnlEf8ISpbjlJpzOSld,Jazz Lounge Music Club Chicago,933,0.676,0.397,7,0,0.48,0.821,80.031,0.555,0.0357,-10.18,sex
2333,Jazz Bossa Nova (Bossanova Style),spotify:track:4euHiDxveY0adtYiXB393J,4euHiDxveY0adtYiXB393J,Jazz Lounge Music Club Chicago,933,0.759,0.136,5,0,0.911,0.89,125.041,0.676,0.0485,-19.153,sex
2334,Enchanted Memories,spotify:track:3gxYuGtAo5APM9S0HRefOy,3gxYuGtAo5APM9S0HRefOy,Jazz Lounge Music Club Chicago,933,0.734,0.428,7,1,0.0479,0.897,99.986,0.595,0.0466,-10.244,sex
2335,All That Jazz (Sexy Beach Jazz Songs),spotify:track:5UnBbVapxBlTKNW97x4pRf,5UnBbVapxBlTKNW97x4pRf,Jazz Lounge Music Club Chicago,933,0.504,0.418,10,0,0.278,0.87,109.292,0.414,0.0522,-14.42,sex
2336,One Night in Bangkok,spotify:track:4iecxezIPFAAWVc4zbwUWE,4iecxezIPFAAWVc4zbwUWE,New York Lounge Quartett,934,0.642,0.154,7,1,0.775,0.581,120.035,0.365,0.0361,-16.464,sex
2337,Sierra Madre (Lee Morgan Tribute),spotify:track:5azk0imYztNxILFy8tvbNJ,5azk0imYztNxILFy8tvbNJ,New York Lounge Quartett,934,0.604,0.158,9,0,0.876,0.685,68.649,0.379,0.0476,-17.563,sex
2338,Beach Bar of Love,spotify:track:3XUH6KeDbZGPSdEkjv5Knl,3XUH6KeDbZGPSdEkjv5Knl,Piano Bar Music Specialists,929,0.517,0.12,9,0,0.992,0.845,134.052,0.302,0.0453,-15.763,sex
2339,Piano Song (Cocktail Lounge Music),spotify:track:7fI4KJe4Bd8sNL9pAo8sFX,7fI4KJe4Bd8sNL9pAo8sFX,Piano Bar Music Specialists,929,0.393,0.13,0,0,0.991,0.918,211.25,0.419,0.0386,-14.261,sex
2340,Italian Holidays,spotify:track:3kpPzjWgXvjcXyyMkZsRY0,3kpPzjWgXvjcXyyMkZsRY0,Piano Italian Music Note,935,0.494,0.0766,2,1,0.994,0.962,134.932,0.236,0.0591,-16.209,sex
2341,Sexy Sax (Lounge),spotify:track:25gq3tDZLgdeYsI4ZYj8U7,25gq3tDZLgdeYsI4ZYj8U7,Karma Zoo,936,0.666,0.519,4,1,0.144,0.771,169.87,0.291,0.0944,-6.488,sex
2342,Sexy Music (Chill Guitar Music),spotify:track:1tXM6WRzICt8ZshVvk1fkl,1tXM6WRzICt8ZshVvk1fkl,Sexy Music Lounge Club,937,0.568,0.467,2,0,0.261,0.741,79.998,0.63,0.0327,-7.931,sex
2343,Jazzy Lounge,spotify:track:5x6Rojv519zf6o1NnxgQY0,5x6Rojv519zf6o1NnxgQY0,Sexy Music Lounge Club,937,0.719,0.635,6,0,0.415,0.85,148.008,0.516,0.0414,-6.391,sex
2344,Yoga Music (Ethno),spotify:track:0wpr8pk3ZCr8gRFfJD6s7f,0wpr8pk3ZCr8gRFfJD6s7f,Ethno Lounge Music DJ,938,0.683,0.233,1,1,0.102,0.86,119.981,0.105,0.032,-10.29,sex
2345,River Flows in You,spotify:track:4vtiIG99PnrXQRBlxdR56W,4vtiIG99PnrXQRBlxdR56W,Liquid Piano,939,0.299,0.0273,2,0,0.992,0.958,181.439,0.227,0.0526,-22.508,sex
2346,Smooth Jazz Lounge,spotify:track:1BwPKB9nKiPmYVm2Gkviip,1BwPKB9nKiPmYVm2Gkviip,Erotic Lounge Buddha Chill Out Music Cafe,940,0.561,0.54,10,1,0.946,0.916,89.963,0.557,0.0263,-12.457,sex
2347,Soulful Session Lounge,spotify:track:0kTY38HF6JrNcQsBGjbEBT,0kTY38HF6JrNcQsBGjbEBT,Buddha Hotel Ibiza Lounge Bar Music DJ,941,0.775,0.443,0,1,0.329,0.801,104.987,0.757,0.0395,-15.342,sex
2348,Buddha Lounge,spotify:track:3C9Oqc46HwqZJUfuy1Ouv9,3C9Oqc46HwqZJUfuy1Ouv9,Gotan Club,942,0.744,0.752,11,1,0.28,0.89,164.075,0.248,0.094,-9.433,sex
2349,All Night Long,spotify:track:5ZkDyHzsLehd0wShmuvMFv,5ZkDyHzsLehd0wShmuvMFv,Café del Pecado,943,0.581,0.536,4,0,0.454,0.812,104.991,0.367,0.0246,-12.044,sex
2350,Chill Out - Easy Listening,spotify:track:6ZxRjLuinPjtI0VhaDqbRp,6ZxRjLuinPjtI0VhaDqbRp,Christian Grey,944,0.832,0.445,6,0,0.0807,0.725,81.008,0.823,0.139,-16.971,sex
2351,Appreciate Yourself,spotify:track:5K05s4o7Zb6pRXJGJzqcxM,5K05s4o7Zb6pRXJGJzqcxM,Oshun Goddess,945,0.0931,0.153,1,1,0.928,0.849,63.995,0.109,0.0348,-24.39,sex
2352,Goldfinger,spotify:track:3xXg7XYv4TCUq2t0U4cqwI,3xXg7XYv4TCUq2t0U4cqwI,Kamasutra,946,0.777,0.621,4,0,0.197,0.882,89.992,0.829,0.053,-12.306,sex
2353,Chill Lounge Music,spotify:track:51EmBHcJ3p4yWbf0XiW1tM,51EmBHcJ3p4yWbf0XiW1tM,Sexy Music Lounge Club,937,0.572,0.684,11,1,0.513,0.838,182.014,0.852,0.0393,-10.439,sex
2354,Sexy Time,spotify:track:4rmXYDopaNgzdpCPbUdI9S,4rmXYDopaNgzdpCPbUdI9S,Sexual Healing Maestro,947,0.483,0.0848,11,1,0.994,0.929,69.977,0.188,0.0416,-20.568,sex
2355,Sex Playlist (Grooves),spotify:track:2toypWRC3XEPDZDt8iIiQU,2toypWRC3XEPDZDt8iIiQU,Sexy Piano Music Ibiza Café,948,0.673,0.464,10,0,0.149,0.691,94.988,0.594,0.0662,-17.183,sex
2356,Sex in Ibiza,spotify:track:1fVNsJWImiK1FsuN6qfb3E,1fVNsJWImiK1FsuN6qfb3E,Tropical House,949,0.636,0.715,7,1,0.00754,0.671,100.047,0.485,0.0409,-11.58,sex
2357,Bossa Nova,spotify:track:0j1FlROVfnpH2T56ZswXV8,0j1FlROVfnpH2T56ZswXV8,Latin Music Club,950,0.765,0.156,10,1,0.968,0.758,139.913,0.646,0.0477,-19.818,sex
2358,Just One Night,spotify:track:5A42fPdnZjA9HCxUr1qmJd,5A42fPdnZjA9HCxUr1qmJd,Latin Music Club,950,0.546,0.24,6,0,0.1,0.509,102.034,0.166,0.0332,-17.436,sex
2359,Jazz Club,spotify:track:1ruvaTvcn8d09KLs6UrSB1,1ruvaTvcn8d09KLs6UrSB1,PianoBar+,951,0.627,0.202,9,0,0.915,0.565,79.873,0.242,0.04,-13.908,sex
2360,Jazz Lounge,spotify:track:3c5Q87yUnEvAG0EpVu32dq,3c5Q87yUnEvAG0EpVu32dq,PianoBar+,951,0.592,0.358,10,1,0.94,0.239,77.966,0.497,0.0475,-10.348,sex
2361,Wrong Habit (Sexy Lounge),spotify:track:3sajC0cTtIYNt5Ut6dazXO,3sajC0cTtIYNt5Ut6dazXO,Wine Loungers,952,0.707,0.392,2,1,0.00171,0.911,178.038,0.178,0.145,-19.326,sex
2362,Passion Fruit (Erotic Bar Music),spotify:track:3c9gwAjZLwmSjSbEjHtXsw,3c9gwAjZLwmSjSbEjHtXsw,Chillstep Unlimited,953,0.45,0.149,3,0,0.89,0.9,140.669,0.335,0.0362,-19.29,sex
2363,Make in Love,spotify:track:4zwp7xB9Czlyzh94H3ludg,4zwp7xB9Czlyzh94H3ludg,Kamasutra,946,0.577,0.634,0,1,0.67,0.966,119.982,0.275,0.0278,-12.891,sex
2364,I'll Meet You There,spotify:track:5ni0SxzQ89K6a1vVxNzRzJ,5ni0SxzQ89K6a1vVxNzRzJ,Trevor Stay,954,0.108,0.276,5,1,0.942,0.989,66.352,0.0352,0.0375,-15.488,sex
2365,Winking - Jazz Song,spotify:track:4qwXvvTGxHVXhet1RxFMi4,4qwXvvTGxHVXhet1RxFMi4,Boho Café,955,0.629,0.265,9,0,0.97,0.833,169.944,0.61,0.0369,-14.519,sex
2366,Easy Listening Jazz,spotify:track:2PpwdYFcxa6lyGp1vare88,2PpwdYFcxa6lyGp1vare88,Boho Café,955,0.755,0.263,9,0,0.302,0.886,169.879,0.88,0.0648,-22.496,sex
2367,Forever Love,spotify:track:1Q25KpBLiQjxqEQZpitifn,1Q25KpBLiQjxqEQZpitifn,Pink Buddha Lounge Café,956,0.509,0.681,10,0,0.0301,0.335,176.029,0.761,0.0512,-13.802,sex
2368,Feelin' Good,spotify:track:3dVPTqx3YoLMDzQKDwFs7y,3dVPTqx3YoLMDzQKDwFs7y,Pink Buddha Lounge Café,956,0.716,0.667,9,1,0.000606,0.913,79.986,0.704,0.0689,-9.258,sex
