,acousticness,artist,class,danceability,energy,instrumentalness,key,loudness,mode,playlist_id,speechiness,tempo,title,valence,category,tf_idf_wonder,tf_idf_transcendence,tf_idf_nostalgia,tf_idf_tenderness,tf_idf_peacefullness,tf_idf_power,tf_idf_joyful,tf_idf_tension,tf_idf_sadness
9418,0.9490000000000001,Sarah McLachlan,tears,0.532,0.0744,1.22e-05,1,-16.092,1,3ElpJ4Z5Z9B7ov97DzSMnX,0.0355,117.131,Angel,0.125,sadness,6.450470422144176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.299867942373015
9419,0.899,Natalie Taylor,tears,0.332,0.125,0.0126,0,-11.110999999999999,1,3ElpJ4Z5Z9B7ov97DzSMnX,0.0314,65.032,Amen,0.11599999999999999,sadness,0.0,0.0,6.012899827828047,0.0,0.0,0.0,0.0,0.0,11.788805668529701
9420,0.927,Paolo Buonvino,tears,0.502,0.138,5.88e-05,0,-9.245,1,3ElpJ4Z5Z9B7ov97DzSMnX,0.0401,139.866,Fathers & Daughters,0.222,sadness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9930151229329605
9421,0.26899999999999996,The Fray,tears,0.64,0.743,0.0,10,-4.08,1,3ElpJ4Z5Z9B7ov97DzSMnX,0.0379,122.035,How to Save a Life,0.361,sadness,0.0,0.0,5.319752647268102,0.0,15.988478952049459,0.0,0.0,0.0,10.40251130740981
9422,0.669,R. Kelly,tears,0.62,0.504,0.0,0,-7.26,1,3ElpJ4Z5Z9B7ov97DzSMnX,0.0301,112.681,I'm Your Angel (with Céline Dion),0.266,sadness,0.0,0.0,0.0,5.988961416889864,0.0,0.0,0.0,0.0,6.299867942373015
9423,0.00569,The Script,tears,0.514,0.758,0.0,0,-6.864,1,3ElpJ4Z5Z9B7ov97DzSMnX,0.07400000000000001,99.89,If You Could See Me Now,0.35,sadness,5.197707453648809,0.0,15.496805902322532,0.0,0.0,4.802849398436366,0.0,0.0,10.094209947755294
9424,0.857,A Great Big World,tears,0.40700000000000003,0.147,2.89e-06,2,-8.822000000000001,1,3ElpJ4Z5Z9B7ov97DzSMnX,0.0355,141.284,Say Something,0.0765,sadness,0.0,0.0,0.0,5.072670685015709,0.0,0.0,0.0,0.0,21.53430884199544
9425,0.0187,The Fray,tears,0.33799999999999997,0.8029999999999999,0.0,8,-5.412000000000001,0,3ElpJ4Z5Z9B7ov97DzSMnX,0.0413,151.994,You Found Me,0.4,sadness,0.0,0.0,5.319752647268102,0.0,15.988478952049459,0.0,0.0,0.0,10.40251130740981
9426,0.42,Rascal Flatts,tears,0.431,0.584,0.0,2,-6.025,1,3ElpJ4Z5Z9B7ov97DzSMnX,0.0336,146.17600000000002,Here Comes Goodbye,0.18100000000000002,sadness,6.450470422144176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.299867942373015
9427,0.18899999999999997,Avril Lavigne,tears,0.45799999999999996,0.7190000000000001,0.0,4,-3.9210000000000003,0,3ElpJ4Z5Z9B7ov97DzSMnX,0.0323,142.032,When You're Gone,0.168,sadness,0.0,0.0,0.0,0.0,0.0,4.669318005811843,0.0,9.767496888380803,24.567867906265622
9428,0.8440000000000001,Whitney Houston,tears,0.306,0.214,5.3e-06,4,-12.517999999999999,1,3ElpJ4Z5Z9B7ov97DzSMnX,0.0356,66.98,I Will Always Love You,0.10800000000000001,sadness,0.0,5.114566216944487,0.0,0.0,0.0,0.0,5.1458319660398395,5.017279836814924,20.188419895510588
9429,0.8,Eric Clapton,tears,0.695,0.336,0.00264,9,-12.999,1,3ElpJ4Z5Z9B7ov97DzSMnX,0.0313,79.109,"Tears in Heaven - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",0.42200000000000004,sadness,4.658710952916121,22.877848581059006,4.626605466708156,0.0,0.0,0.0,0.0,8.956566672164474,13.52432541943488
9430,0.43,Leona Lewis,tears,0.302,0.461,5.61e-06,5,-6.166,0,3ElpJ4Z5Z9B7ov97DzSMnX,0.0292,142.434,Run,0.0932,sadness,0.0,0.0,0.0,9.472396896788991,10.350684608378456,0.0,0.0,0.0,15.14131492163294
9431,0.6940000000000001,Leona Lewis,tears,0.507,0.44799999999999995,0.0,8,-5.166,1,3ElpJ4Z5Z9B7ov97DzSMnX,0.0281,119.934,Footprints in the Sand,0.12300000000000001,sadness,0.0,0.0,0.0,9.472396896788991,10.350684608378456,0.0,0.0,0.0,15.14131492163294
9432,0.17800000000000002,X Ambassadors,tears,0.389,0.665,0.000732,0,-6.169,1,3ElpJ4Z5Z9B7ov97DzSMnX,0.0644,117.055,Unsteady,0.19899999999999998,sadness,0.0,0.0,0.0,4.890349128221754,10.658985968032972,4.957000078263624,0.0,0.0,10.40251130740981
9433,0.16399999999999998,Coldplay,tears,0.209,0.41700000000000004,0.00196,3,-8.74,1,3ElpJ4Z5Z9B7ov97DzSMnX,0.0338,138.178,Fix You,0.124,sadness,17.484115521857362,4.28788764376002,13.016770182769125,3.9095198752100275,4.34866373100476,7.952341650503795,0.0,0.0,16.881705602772715
9434,0.732,Céline Dion,tears,0.428,0.276,5.33e-06,4,-11.729000000000001,1,3ElpJ4Z5Z9B7ov97DzSMnX,0.0312,99.195,"My Heart Will Go On - Love Theme from ""Titanic""",0.0382,sadness,0.0,0.0,5.725217755376266,0.0,0.0,0.0,0.0,0.0,16.82016228543921
9435,0.0553,Eminem,tears,0.618,0.746,0.0,10,-5.476,0,3ElpJ4Z5Z9B7ov97DzSMnX,0.35200000000000004,75.27199999999999,When I'm Gone,0.75,sadness,0.0,0.0,4.808927023502111,0.0,0.0,8.892348908995267,0.0,23.30302446438096,9.38086005987783
9436,0.209,Snow Patrol,tears,0.563,0.5920000000000001,5.08e-05,9,-4.571000000000001,1,3ElpJ4Z5Z9B7ov97DzSMnX,0.0276,104.016,Chasing Cars,0.136,sadness,0.0,0.0,12.025799655656094,0.0,0.0,0.0,0.0,0.0,5.8944028342648505
9437,0.775,Christina Aguilera,tears,0.327,0.295,0.0,4,-6.907,0,3ElpJ4Z5Z9B7ov97DzSMnX,0.0313,148.57399999999998,Hurt,0.14300000000000002,sadness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.864577697202128,11.788805668529701
9438,0.0364,Sia,tears,0.552,0.643,0.74,0,-7.36,1,3ElpJ4Z5Z9B7ov97DzSMnX,0.0327,120.012,Breathe Me,0.212,sadness,22.893341226212925,0.0,4.54656275903462,0.0,4.556303095783004,0.0,13.580378272900848,4.398240628408701,8.856131530942848
9439,0.00125,The Goo Goo Dolls,tears,0.315,0.715,7.97e-06,11,-8.072000000000001,0,3ElpJ4Z5Z9B7ov97DzSMnX,0.0362,155.925,Iris,0.49700000000000005,sadness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.270042805310292,6.299867942373015
9440,0.142,Miley Cyrus,tears,0.45899999999999996,0.545,0.0,6,-4.874,1,3ElpJ4Z5Z9B7ov97DzSMnX,0.0282,137.941,When I Look At You,0.19399999999999998,sadness,8.198190329961397,4.015953928276378,8.133979357545467,21.825516958358314,4.076730015521118,11.11271132930477,4.0472196773717295,7.8373350962936295,11.845478055628613
9441,0.873,Labrinth,tears,0.435,0.155,0.0,1,-8.948,1,3ElpJ4Z5Z9B7ov97DzSMnX,0.046,128.532,Jealous,0.0935,sadness,9.317421905832243,9.151139432423602,4.626605466708156,4.197201947661808,4.636345803456541,0.0,0.0,4.478283336082237,18.032433892579842
9442,0.0492,3 Doors Down,tears,0.557,0.5329999999999999,0.0,10,-6.817,0,3ElpJ4Z5Z9B7ov97DzSMnX,0.0252,143.994,Here Without You,0.233,sadness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.729155394404255,5.8944028342648505
9443,0.08,Avril Lavigne,tears,0.457,0.406,0.0,9,-7.462000000000001,1,3ElpJ4Z5Z9B7ov97DzSMnX,0.0291,151.95,I'm with You,0.20800000000000002,sadness,0.0,0.0,0.0,0.0,0.0,4.669318005811843,0.0,9.767496888380803,24.567867906265622
9444,0.0323,Avril Lavigne,tears,0.45399999999999996,0.865,0.0,4,-3.841,1,3ElpJ4Z5Z9B7ov97DzSMnX,0.0561,166.018,Wish You Were Here,0.34,sadness,0.0,0.0,0.0,0.0,0.0,4.669318005811843,0.0,9.767496888380803,24.567867906265622
9445,0.00462,P!nk,tears,0.688,0.7340000000000001,0.0,9,-4.569,1,3ElpJ4Z5Z9B7ov97DzSMnX,0.0274,140.004,Who Knew,0.46,sadness,4.310404258647905,0.0,4.278298772439941,0.0,0.0,31.324369627483705,4.258528771038937,16.519906567256086,8.319603557753489
9446,0.513,Faith Hill,tears,0.321,0.511,0.0,8,-7.77,1,3ElpJ4Z5Z9B7ov97DzSMnX,0.0306,128.98,There You'll Be,0.17,sadness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9930151229329605
9447,0.369,Wiz Khalifa,tears,0.6890000000000001,0.48100000000000004,1.03e-06,10,-7.502999999999999,1,3ElpJ4Z5Z9B7ov97DzSMnX,0.0815,80.025,See You Again (feat. Charlie Puth),0.28300000000000003,sadness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.342861033284365,20.80502261481962
9448,0.38,Jo Dee Messina,tears,0.37799999999999995,0.23399999999999999,0.0,0,-12.395999999999999,1,3ElpJ4Z5Z9B7ov97DzSMnX,0.0315,143.46,Heaven Was Needing A Hero,0.20199999999999999,sadness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9930151229329605
9449,0.106,Westlife,tears,0.33,0.348,0.0,5,-8.885,1,3ElpJ4Z5Z9B7ov97DzSMnX,0.0302,136.289,I'll See You Again,0.0674,sadness,0.0,0.0,10.331203934881687,0.0,0.0,4.802849398436366,0.0,0.0,20.188419895510588
9450,0.353,Mariah Carey,tears,0.568,0.495,0.0,1,-8.964,1,3ElpJ4Z5Z9B7ov97DzSMnX,0.0299,128.234,One Sweet Day,0.303,sadness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.32973481714353
9451,0.111,Diddy,tears,0.833,0.619,2.13e-05,7,-5.595,1,3ElpJ4Z5Z9B7ov97DzSMnX,0.0538,109.92,I'll Be Missing You (feat. Faith Evans & 112) - 2014 Remaster,0.9009999999999999,sadness,0.0,0.0,0.0,0.0,0.0,6.055612366931734,0.0,0.0,6.299867942373015
9452,0.551,Bette Midler,tears,0.51,0.45799999999999996,0.0,10,-7.566,1,3ElpJ4Z5Z9B7ov97DzSMnX,0.0289,123.694,Wind Beneath My Wings,0.177,sadness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9930151229329605
9453,0.573,Beyoncé,tears,0.342,0.188,0.017,6,-12.687999999999999,0,3ElpJ4Z5Z9B7ov97DzSMnX,0.033,102.601,Heaven,0.0388,sadness,0.0,3.8824225356518554,11.800374858444634,31.53649290391677,3.943198622896596,7.141411434287467,7.827376569494414,18.92568077761146,3.8149612925850147
9454,0.895,Westlife,tears,0.292,0.221,0.0,9,-10.265,1,3ElpJ4Z5Z9B7ov97DzSMnX,0.0321,126.32799999999999,Too Hard To Say Goodbye,0.141,sadness,0.0,0.0,10.331203934881687,0.0,0.0,4.802849398436366,0.0,0.0,20.188419895510588
9455,0.161,Ronan Keating,tears,0.456,0.44799999999999995,1.19e-06,7,-10.665,1,3ElpJ4Z5Z9B7ov97DzSMnX,0.0251,173.885,When You Say Nothing At All,0.418,sadness,0.0,0.0,6.012899827828047,0.0,0.0,0.0,0.0,0.0,11.788805668529701
9456,0.256,Brandy,tears,0.568,0.682,0.0,8,-5.781000000000001,1,3ElpJ4Z5Z9B7ov97DzSMnX,0.0439,92.99,Right Here (Departed),0.366,sadness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9930151229329605
9457,0.0609,Boyce Avenue,tears,0.33799999999999997,0.758,0.0,10,-3.739,1,3ElpJ4Z5Z9B7ov97DzSMnX,0.0345,165.822,Broken Angel,0.266,sadness,0.0,0.0,15.959257941804305,0.0,0.0,0.0,0.0,0.0,15.603766961114715
9458,0.149,Hilary Duff,tears,0.46799999999999997,0.7490000000000001,1.22e-05,4,-3.822,1,3ElpJ4Z5Z9B7ov97DzSMnX,0.0344,152.01,Someone's Watching Over Me,0.474,sadness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9930151229329605
9459,0.91,Boyce Avenue,tears,0.467,0.145,5.44e-06,11,-9.392000000000001,1,3ElpJ4Z5Z9B7ov97DzSMnX,0.0321,139.625,Fathers & Daughters,0.275,sadness,0.0,0.0,15.959257941804305,0.0,0.0,0.0,0.0,0.0,15.603766961114715
9460,0.19899999999999998,Tenth Avenue North,tears,0.42200000000000004,0.336,0.0,0,-7.199,1,3ElpJ4Z5Z9B7ov97DzSMnX,0.0306,108.009,I Have This Hope,0.11,sadness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9930151229329605
9461,0.309,Mariah Carey,tears,0.787,0.599,0.0,10,-4.908,1,3ElpJ4Z5Z9B7ov97DzSMnX,0.0548,135.995,Bye Bye,0.847,sadness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.32973481714353
9462,0.5429999999999999,Bob Carlisle,tears,0.386,0.364,0.0,0,-9.624,1,3ElpJ4Z5Z9B7ov97DzSMnX,0.032,81.895,Butterfly Kisses,0.105,sadness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9930151229329605
9463,0.405,Céline Dion,tears,0.532,0.49,0.0,4,-6.928999999999999,1,3ElpJ4Z5Z9B7ov97DzSMnX,0.0291,137.661,Goodbye's (The Saddest Word),0.193,sadness,0.0,0.0,5.725217755376266,0.0,0.0,0.0,0.0,0.0,16.82016228543921
9464,0.758,Mariah Carey,tears,0.509,0.318,0.0,8,-9.911,1,3ElpJ4Z5Z9B7ov97DzSMnX,0.0365,122.035,Through The Rain,0.139,sadness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.32973481714353
9465,0.0112,Avril Lavigne,tears,0.578,0.6940000000000001,0.0,5,-5.351,1,3ElpJ4Z5Z9B7ov97DzSMnX,0.0706,129.921,Head Above Water,0.268,sadness,0.0,0.0,0.0,0.0,0.0,4.669318005811843,0.0,9.767496888380803,24.567867906265622
9466,0.231,Backstreet Boys,tears,0.43700000000000006,0.589,0.0,4,-4.834,1,3ElpJ4Z5Z9B7ov97DzSMnX,0.0331,133.631,Incomplete,0.165,sadness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.42688304725228
9467,0.655,Mike & The Mechanics,tears,0.527,0.429,0.0,8,-12.431,1,3ElpJ4Z5Z9B7ov97DzSMnX,0.0321,97.89299999999999,The Living Years,0.27699999999999997,sadness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9930151229329605
9468,0.564,Justin Timberlake,tears,0.43799999999999994,0.465,0.0,3,-4.675,0,3ElpJ4Z5Z9B7ov97DzSMnX,0.177,82.895,Losing My Way,0.6859999999999999,sadness,5.064176061024286,0.0,0.0,4.602667055769973,0.0,9.338636011623686,10.024601146830634,4.8837484441904015,4.913573581253124
9469,0.44299999999999995,Lewis Capaldi,tears,0.688,0.53,0.0,11,-5.507000000000001,1,6YHBRPbW6QweuxRi4WDa0A,0.0333,106.958,Hold Me While You Wait,0.162,sadness,11.774225333507761,0.0,15.570545166511824,3.463232772581608,7.804753256752681,3.5298837226234783,0.0,0.0,52.83795017290664
9470,0.705,Dean Lewis,tears,0.551,0.537,0.0,11,-7.595,1,6YHBRPbW6QweuxRi4WDa0A,0.034,126.421,Be Alright,0.493,sadness,0.0,0.0,19.880089502835034,3.546614381520659,11.957274711946177,0.0,0.0,0.0,54.00529269805335
9471,0.33299999999999996,Sarah Barrios,tears,0.7509999999999999,0.5429999999999999,0.0008869999999999999,10,-6.678,1,6YHBRPbW6QweuxRi4WDa0A,0.0397,99.955,Somebody I'm Proud Of,0.37200000000000005,sadness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.68320850279455
9472,0.532,Riley Thomas,tears,0.664,0.452,0.0,4,-6.935,1,6YHBRPbW6QweuxRi4WDa0A,0.0465,95.09899999999999,Right About Me,0.586,sadness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9930151229329605
9473,0.0901,Sarah Barrios,tears,0.9,0.555,0.0018,0,-6.233,1,6YHBRPbW6QweuxRi4WDa0A,0.0455,113.954,Love Songs,0.615,sadness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.68320850279455
9474,0.015,yung cxreal,tears,0.63,0.77,0.0008300000000000001,11,-6.818,0,6YHBRPbW6QweuxRi4WDa0A,0.37200000000000005,81.469,dumb bitchitis (with Loren Gray),0.28300000000000003,sadness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9930151229329605
9475,0.00674,More Fatter,tears,0.753,0.6559999999999999,0.0146,11,-5.073,0,6YHBRPbW6QweuxRi4WDa0A,0.0402,111.0,Weirdo,0.752,sadness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9930151229329605
9476,0.675,Luke Mock,tears,0.544,0.375,0.0,9,-13.338,0,6YHBRPbW6QweuxRi4WDa0A,0.0551,113.805,Universe,0.299,sadness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9930151229329605
9477,0.502,Sarah Barrios,tears,0.6679999999999999,0.478,1.6e-06,11,-8.195,1,6YHBRPbW6QweuxRi4WDa0A,0.0622,80.029,Mourn The Living,0.225,sadness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.68320850279455
9478,0.391,MASN,tears,0.542,0.433,0.0,4,-8.333,1,6YHBRPbW6QweuxRi4WDa0A,0.0344,83.569,Fire,0.23,sadness,5.534179690270021,0.0,0.0,0.0,16.535443622431323,0.0,0.0,0.0,5.38357721049886
9479,0.45,The Main Squeeze,tears,0.397,0.48,0.0711,4,-8.56,0,6YHBRPbW6QweuxRi4WDa0A,0.0564,85.126,This World (feat. Gallant),0.174,sadness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9930151229329605
9480,0.22699999999999998,Nakala,tears,0.505,0.547,0.000185,5,-5.832000000000001,1,6YHBRPbW6QweuxRi4WDa0A,0.0601,129.731,Holding Feelings,0.188,sadness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9930151229329605
9481,0.252,Wolff359,tears,0.598,0.617,1.4300000000000002e-05,6,-6.999,1,6YHBRPbW6QweuxRi4WDa0A,0.0863,134.933,Sad and Sober,0.20800000000000002,sadness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9930151229329605
9482,0.124,fuse,tears,0.354,0.431,0.11900000000000001,8,-11.254000000000001,0,6YHBRPbW6QweuxRi4WDa0A,0.028999999999999998,99.963,too much,0.0439,sadness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9930151229329605
9483,0.0724,Bankrol Hayden,tears,0.542,0.6409999999999999,0.0,6,-6.746,0,6YHBRPbW6QweuxRi4WDa0A,0.377,148.234,Drop A Tear (feat. Lil Baby),0.425,sadness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9930151229329605
9484,0.7979999999999999,Danto,tears,0.26,0.382,0.0,7,-17.288,1,6YHBRPbW6QweuxRi4WDa0A,0.0545,74.752,I Miss,0.268,sadness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9930151229329605
9485,0.28800000000000003,lil a-lik,tears,0.693,0.626,0.00441,8,-8.01,0,6YHBRPbW6QweuxRi4WDa0A,0.10099999999999999,124.72200000000001,SAME FEELINGS,0.171,sadness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9930151229329605
9486,0.43799999999999994,Paul Whitacre,tears,0.469,0.649,0.0,1,-5.5760000000000005,1,6YHBRPbW6QweuxRi4WDa0A,0.0509,76.781,Cardiac Arrest,0.0532,sadness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9930151229329605
9487,0.0802,Sean Kennedy,tears,0.847,0.5379999999999999,4.0799999999999996e-05,2,-5.377000000000001,1,6YHBRPbW6QweuxRi4WDa0A,0.0423,102.024,Too Sensitive,0.723,sadness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9930151229329605
9488,0.7290000000000001,Mathilde Anne,tears,0.373,0.187,0.0,3,-17.667,0,6YHBRPbW6QweuxRi4WDa0A,0.0784,150.39,Playing Adult,0.243,sadness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9930151229329605
9489,0.7979999999999999,Juliette Reilly,tears,0.57,0.222,0.0,4,-9.898,1,6YHBRPbW6QweuxRi4WDa0A,0.0457,103.553,Lose You to Love Me,0.34,sadness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9930151229329605
9490,0.425,LpCharm,tears,0.521,0.344,0.0,2,-10.658,1,6YHBRPbW6QweuxRi4WDa0A,0.0359,126.022,Voices In My Head,0.249,sadness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9930151229329605
9491,0.868,aesthetic boi,tears,0.381,0.485,1e-05,10,-15.981,1,6YHBRPbW6QweuxRi4WDa0A,0.652,83.37899999999999,change,0.29,sadness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9930151229329605
9492,0.914,Ed Sheeran,tears,0.589,0.242,0.0,6,-10.517000000000001,1,6YHBRPbW6QweuxRi4WDa0A,0.0442,89.749,Supermarket Flowers,0.257,sadness,0.0,0.0,15.169873362952186,23.441140381896805,73.04916022413173,8.013666310757879,0.0,2.885652541964518,49.5631205434631
9493,0.501,Jack Hess,tears,0.664,0.546,9.46e-06,3,-7.742000000000001,1,6YHBRPbW6QweuxRi4WDa0A,0.0454,134.925,My Word,0.27,sadness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9930151229329605
9494,0.971,Various Artists,tears,0.26899999999999996,0.282,0.000129,9,-12.061,1,6YHBRPbW6QweuxRi4WDa0A,0.0382,172.045,I Know You Care - Soundtrack Version,0.311,sadness,56.16436658120721,73.84900286090509,29.032300346574697,25.268082639366526,18.453073733554106,30.29684420645948,104.06896063562832,31.732954573036388,11.27615051321009
9495,0.371,Lady Gaga,tears,0.5720000000000001,0.385,0.0,7,-6.362,1,6YHBRPbW6QweuxRi4WDa0A,0.0308,95.79899999999999,Shallow,0.32299999999999995,sadness,4.745722329905751,0.0,0.0,8.568426649302877,9.446714360892342,8.701728549386617,0.0,13.6958841392156,4.59511985013459
9496,0.32799999999999996,Dan + Shay,tears,0.631,0.44,0.0,1,-5.9479999999999995,1,6YHBRPbW6QweuxRi4WDa0A,0.027999999999999997,136.033,Speechless,0.418,sadness,5.197707453648809,0.0,0.0,4.736198448394496,5.175342304189228,0.0,0.0,0.0,20.188419895510588
9497,0.7509999999999999,Lewis Capaldi,tears,0.501,0.405,0.0,1,-5.678999999999999,1,6YHBRPbW6QweuxRi4WDa0A,0.0319,109.891,Someone You Loved,0.446,sadness,11.774225333507761,0.0,15.570545166511824,3.463232772581608,7.804753256752681,3.5298837226234783,0.0,0.0,52.83795017290664
9498,0.0139,Jeremy Kay,tears,0.46299999999999997,0.537,0.0,11,-5.477,1,6YHBRPbW6QweuxRi4WDa0A,0.0255,136.553,I'll Be (Your Crying Shoulder),0.11900000000000001,sadness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9930151229329605
9499,0.225,Dan + Shay,tears,0.5670000000000001,0.622,0.0,4,-4.29,1,6YHBRPbW6QweuxRi4WDa0A,0.0317,135.97,Keeping Score (feat. Kelly Clarkson),0.336,sadness,5.197707453648809,0.0,0.0,4.736198448394496,5.175342304189228,0.0,0.0,0.0,20.188419895510588
9500,0.7190000000000001,John Rose,tears,0.598,0.289,0.0,7,-10.294,1,6YHBRPbW6QweuxRi4WDa0A,0.0308,110.53299999999999,Ice Blue Eyes,0.384,sadness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9930151229329605
9501,0.866,JP Saxe,tears,0.46399999999999997,0.473,0.0,1,-10.086,1,6YHBRPbW6QweuxRi4WDa0A,0.129,75.801,If the World Was Ending - feat. Julia Michaels,0.604,sadness,5.197707453648809,0.0,5.1656019674408435,9.472396896788991,0.0,0.0,0.0,5.017279836814924,10.094209947755294
9502,0.8390000000000001,Calum Scott,tears,0.682,0.17300000000000001,3.26e-05,1,-8.749,1,6YHBRPbW6QweuxRi4WDa0A,0.0314,112.663,Dancing On My Own,0.23600000000000002,sadness,4.3710288804643405,0.0,13.016770182769125,7.819039750420055,21.7433186550238,0.0,0.0,0.0,21.102132003465893
9503,0.9520000000000001,Billie Eilish,tears,0.42100000000000004,0.131,0.004529999999999999,0,-18.435,1,6YHBRPbW6QweuxRi4WDa0A,0.0382,137.446,i love you,0.12,sadness,6.5869400019881255,12.841315057158969,9.784093544358294,22.655687965918002,26.16883881227586,0.0,0.0,21.791296689121253,47.14301281834353
9504,0.36,Jordan O'Keefe,tears,0.53,0.413,0.0,4,-11.607000000000001,1,6YHBRPbW6QweuxRi4WDa0A,0.03,110.06299999999999,Part of Our Plan,0.11199999999999999,sadness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9930151229329605
9505,0.0902,Olivia Rodrigo,tears,0.376,0.43,0.0,0,-6.585,0,6YHBRPbW6QweuxRi4WDa0A,0.0328,77.59899999999999,"All I Want - From ""High School Musical: The Musical: The Series""",0.129,sadness,11.514646483168463,0.0,0.0,5.295814236329918,0.0,0.0,0.0,0.0,5.60672076181307
9506,0.695,James Arthur,tears,0.358,0.557,0.0,10,-7.398,1,6YHBRPbW6QweuxRi4WDa0A,0.059000000000000004,85.04299999999999,Say You Won't Let Go,0.494,sadness,0.0,0.0,7.29155242739286,6.432745389300164,25.588615853113705,3.2830236446919527,0.0,0.0,70.54558440266467
9507,0.885,Jaymes Young,tears,0.501,0.16699999999999998,0.0,1,-14.061,1,6YHBRPbW6QweuxRi4WDa0A,0.0484,112.275,Happiest Year,0.35600000000000004,sadness,0.0,0.0,11.004148408124113,0.0,0.0,0.0,0.0,0.0,16.15073163149658
9508,0.374,Ali Gatie,tears,0.732,0.46299999999999997,0.0,11,-6.972,0,6YHBRPbW6QweuxRi4WDa0A,0.0287,95.971,It's You,0.397,sadness,4.946393025367902,0.0,4.914287539159937,13.454652060340766,0.0,0.0,0.0,0.0,19.183162182386965
9509,0.855,Dean Lewis,tears,0.507,0.204,0.0,0,-11.575,1,6YHBRPbW6QweuxRi4WDa0A,0.0504,77.765,Half A Man,0.34299999999999997,sadness,0.0,0.0,19.880089502835034,3.546614381520659,11.957274711946177,0.0,0.0,0.0,54.00529269805335
9510,0.747,Jeremy Zucker,tears,0.708,0.322,9.240000000000001e-05,8,-12.46,0,6YHBRPbW6QweuxRi4WDa0A,0.0371,98.89200000000001,better off,0.46,sadness,4.310404258647905,0.0,0.0,3.8488952533935925,25.728234655129953,3.915546203435463,0.0,4.129976641814022,29.11861245213721
9511,0.9329999999999999,Jeremy Zucker,tears,0.583,0.075,1.4e-06,5,-15.843,1,6YHBRPbW6QweuxRi4WDa0A,0.0726,108.41799999999999,scared,0.34700000000000003,sadness,4.310404258647905,0.0,0.0,3.8488952533935925,25.728234655129953,3.915546203435463,0.0,4.129976641814022,29.11861245213721
9512,0.304,Lex,tears,0.77,0.475,0.0,3,-8.705,0,6YHBRPbW6QweuxRi4WDa0A,0.11,99.91799999999999,All over Me,0.6609999999999999,sadness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9930151229329605
